-4.3929977000000004,36.2506658,Mount Kilimanjaro Cam,Tanzania,Moshi,https://www.earthcam.com/world/tanzania/moshi/,https://static.earthcam.com/camshots/512x288/af91995836394514672df040177ec8ff.jpg,0
11.343594,99.9924376,Thailand Beach Cam,Thailand,Pattaya,https://www.earthcam.com/world/thailand/pattaya/,https://static.earthcam.com/camshots/512x288/b1aeed0d506222917cb9365e92abe805.jpg,0
52.484306000000004,-3.7026970000000006,Wales Cam,Wales,Milford Haven,https://www.earthcam.com/world/uk/wales/,https://static.earthcam.com/camshots/512x288/6f296a8de018835841c1b320e15b7ed8.jpg,0
33.59981,-85.947251,Lion's Den Cam,Alabama,Florence,https://www.earthcam.com/usa/alabama/florence/,https://static.earthcam.com/camshots/512x288/b4dd6561977e0689fc5f8f5de1c1bff0.jpg,0
59.18006979999999,-133.6493111,Tenakee Springs Cam,Alaska,Tenakee Springs,https://www.earthcam.com/usa/alaska/tenakeesprings/,https://static.earthcam.com/camshots/512x288/a527085a368cf8550bac64044b6c1725.jpg,0
40.03910120000001,-122.0625638,Alpha Omega Winery,California,Rutherford,https://www.earthcam.com/usa/california/rutherford/,https://static.earthcam.com/camshots/512x288/0b3282d0a45ad5ee56dda15383709d03.jpg,0
38.3115719,-121.6943996,Falcon Cam,California,Sacramento,https://www.earthcam.com/usa/california/davis/?cam=ucdavisfalcon,https://static.earthcam.com/camshots/512x288/82233e93b44038995492f329b81d2eb1.jpg,0
33.747631,-116.4807549,Indian Wells Fairway Cam,California,Indian Wells,https://www.earthcam.com/usa/california/indianwells/?cam=indianwells_fairway,https://static.earthcam.com/camshots/512x288/708661bf0bd9dfaa367618ecacc115c1.jpg,0
35.157630999999995,-117.9807549,Indian Wells Putting Course,California,Indian Wells,https://www.earthcam.com/usa/california/indianwells/?cam=indianwells_puttingcourse,https://static.earthcam.com/camshots/512x288/770cb80d3ae59ffb2d11d182f3db0d06.jpg,0
37.3749295,-121.0394155,San Francisco Bayfront Cam,California,San Francisco,https://www.earthcam.com/usa/california/sanfrancisco/?cam=rowingclub,https://static.earthcam.com/camshots/512x288/b54a341309365a33b9448b42d61f00b8.jpg,0
35.8494543,-117.3411912,Santa Monica Cam,California,Santa Monica,https://www.earthcam.com/usa/california/santamonica/,https://static.earthcam.com/camshots/512x288/43936303db6cb3a64816b6ece1aba583.jpg,0
39.0316537,-105.0483518,Breckenridge Ski Cam,Colorado,Breckenridge,https://www.earthcam.com/usa/colorado/breckenridge/,https://static.earthcam.com/camshots/512x288/df0c64575c4841308c7a49d5a9085a3d.jpg,0
38.3192358,-106.540251,Denver Cam,Colorado,Denver,https://www.earthcam.com/usa/colorado/denver/,https://static.earthcam.com/camshots/512x288/910649724b5f6bc839ddec1b1dbc5a09.jpg,0
39.4216537,-105.2483518,Rocky Mountains Cam,Colorado,Breckenridge,https://www.earthcam.com/usa/colorado/breckenridge/mountain/?cam=breckenridge_mountain,https://static.earthcam.com/camshots/512x288/72c10dfbe0f1f811fb8c9657f500e194.jpg,0
37.55945,-107.8997617,Pagosa Peak Cam,Colorado,Pagosa Springs,http://myearthcam.com/mlphoto,https://static.earthcam.com/camshots/512x288/3e3b4b253243414ac5e25a2820a94f48.jpg,0
41.5956539,-70.2095209,New London Harbor Cam,Connecticut,New London,https://www.earthcam.com/usa/connecticut/newlondon/,https://static.earthcam.com/camshots/512x288/514420e496aaa758787aff74c9832392.jpg,0
42.49774399999999,-74.8281575,Ripka's Beach Cam,Connecticut,Norwalk,https://www.earthcam.com/usa/connecticut/norwalk/,https://static.earthcam.com/camshots/512x288/e63d073d95cedf49edc14e71c40df294.jpg,0
26.001192,-78.3106044,Coral Springs Cam,Florida,Coral Springs,https://www.earthcam.com/usa/florida/coralsprings/,https://static.earthcam.com/camshots/512x288/560fa5d5f79cd4c7b583ea27ad45409d.jpg,0
